"통계분류(1)",통계분류(2),2016,2016,2016,2016,2016,2016,2016,2016,2016,2018,2018,2018,2018,2018,2018,2018,2018,2018,2019,2019,2019,2019,2019,2019,2019,2019,2019,2020,2020,2020,2020,2020,2020,2020,2020,2020,2021,2021,2021,2021,2021,2021,2021,2021,2021,2022,2022,2022,2022,2022,2022,2022,2022,2022
"통계분류(1)",통계분류(2),표본수,매우 그렇지 않다,그렇지 않다,다소 그렇지 않다,보통이다,다소 그렇다,그렇다,매우 그렇다,평균,표본수,매우 그렇지 않다,그렇지 않다,다소 그렇지 않다,보통이다,다소 그렇다,그렇다,매우 그렇다,평균,표본수,매우 그렇지 않다,그렇지 않다,다소 그렇지 않다,보통이다,다소 그렇다,그렇다,매우 그렇다,평균,표본수,매우 그렇지 않다,그렇지 않다,다소 그렇지 않다,보통이다,다소 그렇다,그렇다,매우 그렇다,평균,표본수,매우 그렇지 않다,그렇지 않다,다소 그렇지 않다,보통이다,다소 그렇다,그렇다,매우 그렇다,평균,표본수,매우 그렇지 않다,그렇지 않다,다소 그렇지 않다,보통이다,다소 그렇다,그렇다,매우 그렇다,평균
"17개 시도별",강원,166,0.5,3.6,5.3,33.1,26.7,14.8,16,4.9,200,0.5,2.3,6.6,27.3,26.2,19.2,17.8,5.05,267,6.4,5.1,1.5,18.6,36.3,26.8,5.3,4.7,93,4.5,0.7,12.9,37.7,24.6,15.8,3.8,4.4,144,-,1.4,5.7,27.8,35.1,21,9,5,222,3.9,1.8,6.3,23.1,29,24.5,11.4,4.9
"17개 시도별",충북,238,1,3,5.7,23.4,55.7,11,0.4,4.6,274,0.4,0.6,11.3,34.4,26.4,20.9,6,4.72,288,0.6,0.4,1.3,9.5,37.2,44.4,6.6,5.4,126,1,6.1,3.1,44.8,23.7,16.3,5,4.5,109,-,-,2.2,32.8,33.2,25.7,6.1,5,175,-,6.5,1.7,23.2,31.8,34.4,2.4,4.9
"17개 시도별",충남,296,0,1.2,5.9,18,46.2,24.4,4.3,5,257,0.5,0.6,7.2,30.9,40.7,15.2,5,4.76,165,0.9,5.7,6.2,15.8,26.9,29,15.5,5.1,142,2.1,5.1,8.2,27.1,28.6,27.7,1.1,4.6,141,0.7,3.3,-,13,47.5,32,3.6,5.1,91,-,3.4,3,16.4,35.5,24.4,17.2,5.3
"17개 시도별",전북,130,1.7,8.5,5.2,19.7,25.5,36.1,3.3,4.8,99,-,-,-,29.1,54.1,16.5,0.4,4.88,264,4.4,7.4,2.7,12.7,16.8,35.1,20.9,5.2,139,4.4,3.3,7.8,27.3,26.3,23.6,7.2,4.7,154,-,3.9,8.5,15,35.6,22.4,14.6,5.1,97,7.1,8.2,7.1,25.5,22.6,20.8,8.6,4.5
"17개 시도별",전남,79,1.3,0.7,6.1,16.1,33.8,39.8,2.2,5.1,87,2.1,0.5,2.5,33.9,30.5,27.3,3.3,4.85,225,2.9,2.1,6.4,16.8,29.6,25.7,16.6,5.1,151,4.2,2.5,1.4,17.1,26.2,21.2,27.4,5.3,166,4.8,5.6,8.9,21.1,31.5,19.7,8.4,4.6,217,-,-,-,21.4,47.2,24.6,6.7,5.2
"17개 시도별",경북,277,0.3,0.7,3.5,21,39.4,32.3,2.8,5.1,283,0.9,1.1,7.9,25.2,40.6,21.6,2.7,4.79,212,0.6,6.6,6.7,16.9,33.9,32.7,2.6,4.9,296,0.8,0.6,3.2,18.7,38.8,35.1,2.6,5.1,240,0.2,0.8,3.7,15.3,44.5,32.2,3.3,5.1,262,0.5,2.8,6.3,14.9,50.6,23.1,1.9,4.9
"17개 시도별",경남,294,1.1,4.3,9.4,11.7,41.3,31.8,0.4,4.8,399,-,0.6,2.6,20.6,59.6,15.8,0.8,4.9,417,1.6,1.1,2.8,15.5,15.3,43.6,20.3,5.5,376,0.2,0.3,1.4,29.8,28.8,24.5,15.1,5.2,214,2.3,1.1,1,11,28.1,36.8,19.6,5.5,285,-,-,1,7.1,23.7,36,32.2,5.9
"17개 시도별",제주,163,5.8,5.8,3.7,29.7,17.1,21,16.9,4.8,174,9.8,8.2,3.9,45.4,9.6,11.1,11.9,4.18,105,1.6,-,0.7,26.4,40.3,24.6,6.4,5,50,6.1,1.9,2.5,12.3,53.2,17.6,6.4,4.8,213,-,0.2,6.9,38.8,45.4,8.7,-,4.6,120,-,3.3,6,22.5,37.2,21.3,9.7,5
"장애여부별",장애등록,-,-,-,-,-,-,-,-,-,54,-,-,2.2,25.7,44.5,26.6,1,4.98,65,1.8,6.9,2.8,28.8,10.2,36.1,13.3,5,77,2.4,2,4.2,30.3,32.3,20.4,8.5,4.8,53,-,2.7,9.4,23.4,33.9,21.7,8.8,4.9,38,-,-,7.1,21.8,28,36.3,6.8,5.1
"장애여부별",미등록,-,-,-,-,-,-,-,-,-,53,-,-,8,15.4,46.5,29.7,0.4,4.99,20,-,8.8,5.1,31.4,45.2,9.6,-,4.4,71,0,4.3,8.7,25.3,26.7,27.5,7.5,4.9,52,-,9.4,10.5,18.2,34.3,19.7,7.9,4.7,35,10.1,4.4,10.9,12.1,38,20.8,3.7,4.4
"장애여부별",해당사항없음,-,-,-,-,-,-,-,-,-,4906,0.5,1.4,4.1,22.9,43.8,21.7,5.6,4.95,4726,2.2,2.3,4.3,15.5,31.5,33.1,11.1,5.2,4253,3.1,2.2,4.4,22.8,34.3,26.5,6.6,4.9,3435,2.4,3.2,5.4,21.8,35,25.2,7,4.9,3853,1.7,2.3,3.1,14.7,36.3,32.3,9.6,5.2
"근무 형태",전일제,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1720,0.9,2.2,3.7,14.8,37.6,31.7,9.1,5.2
"근무 형태",교대제,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,123,0.8,-,-,15.8,28.4,39.4,15.6,5.5
"근무 형태",시간 선택제,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,170,-,5.4,5,10.7,29.5,30.9,18.4,5.3
"근무 형태",해당 없음,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,527,2.5,1.9,1.2,16.5,33.6,34.1,10.2,5.2
"유연 근무제 여부",시행,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,219,0.9,0.4,3.7,14.7,38.2,32.3,9.8,5.3
"유연 근무제 여부",미시행,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1233,0.9,2.3,3.8,12.8,38.4,29.3,12.6,5.2
"유연 근무제 여부",해당 없음,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1088,1.5,2.6,2.2,17.6,32.2,36.5,7.5,5.2
