LCLAS_NM,MLSFC_NM,SIGNGU_NM,FCLTY_CO
체육,학교/교육기관,서울특별시 동대문구,210
체육,학교/교육기관,서울특별시 중랑구,193
체육,학교/교육기관,서울특별시 성북구,314
체육,학교/교육기관,서울특별시 강북구,126
체육,학교/교육기관,서울특별시 도봉구,171
체육,학교/교육기관,서울특별시 노원구,342
체육,학교/교육기관,서울특별시 은평구,233
체육,학교/교육기관,서울특별시 서대문구,195
체육,학교/교육기관,서울특별시 마포구,215
체육,학교/교육기관,서울특별시 양천구,230
체육,학교/교육기관,서울특별시 강서구,324
체육,학교/교육기관,서울특별시 구로구,236
체육,학교/교육기관,서울특별시 금천구,121
체육,학교/교육기관,서울특별시 영등포구,217
체육,학교/교육기관,서울특별시 동작구,216
체육,학교/교육기관,서울특별시 관악구,244
체육,학교/교육기관,서울특별시 서초구,272
체육,학교/교육기관,서울특별시 강남구,334
체육,학교/교육기관,서울특별시 송파구,353
체육,학교/교육기관,서울특별시 강동구,242
체육,학교/교육기관,부산광역시 중구,31
체육,학교/교육기관,부산광역시 서구,84
체육,학교/교육기관,부산광역시 동구,53
체육,학교/교육기관,부산광역시 영도구,100
체육,학교/교육기관,부산광역시 부산진구,271
체육,학교/교육기관,부산광역시 동래구,203
체육,학교/교육기관,부산광역시 남구,206
체육,학교/교육기관,부산광역시 북구,195
체육,학교/교육기관,부산광역시 해운대구,254
체육,학교/교육기관,부산광역시 사하구,247
체육,학교/교육기관,부산광역시 금정구,188
체육,학교/교육기관,부산광역시 강서구,141
체육,학교/교육기관,부산광역시 연제구,120
체육,학교/교육기관,부산광역시 수영구,101
체육,학교/교육기관,부산광역시 사상구,169
체육,학교/교육기관,부산광역시 기장군,144
체육,학교/교육기관,대구광역시 중구,91
체육,학교/교육기관,대구광역시 동구,266
체육,학교/교육기관,대구광역시 서구,125
체육,학교/교육기관,대구광역시 남구,107
체육,학교/교육기관,대구광역시 북구,372
체육,학교/교육기관,대구광역시 수성구,318
체육,학교/교육기관,대구광역시 달서구,483
체육,학교/교육기관,대구광역시 달성군,220
체육,학교/교육기관,인천광역시 중구,139
체육,학교/교육기관,인천광역시 동구,54
체육,학교/교육기관,인천광역시 미추홀구,245
체육,학교/교육기관,인천광역시 연수구,304
체육,학교/교육기관,인천광역시 남동구,385
체육,학교/교육기관,인천광역시 부평구,349
체육,학교/교육기관,인천광역시 계양구,237
체육,학교/교육기관,인천광역시 서구,428
체육,학교/교육기관,인천광역시 강화군,10
체육,학교/교육기관,인천광역시 옹진군,26
체육,학교/교육기관,광주광역시 동구,103
체육,학교/교육기관,광주광역시 서구,274
체육,학교/교육기관,광주광역시 남구,210
체육,학교/교육기관,광주광역시 북구,431
체육,학교/교육기관,광주광역시 광산구,426
체육,학교/교육기관,대전광역시 동구,190
체육,학교/교육기관,대전광역시 중구,224
체육,학교/교육기관,대전광역시 서구,428
체육,학교/교육기관,대전광역시 유성구,396
체육,학교/교육기관,대전광역시 대덕구,161
체육,학교/교육기관,울산광역시 중구,168
체육,학교/교육기관,울산광역시 남구,281
체육,학교/교육기관,울산광역시 동구,123
체육,학교/교육기관,울산광역시 북구,189
체육,학교/교육기관,울산광역시 울주군,220
체육,학교/교육기관,세종특별자치시 세종특별자치시,374
체육,학교/교육기관,경기도 수원시,968
체육,학교/교육기관,경기도 성남시,705
체육,학교/교육기관,경기도 의정부시,343
체육,학교/교육기관,경기도 안양시,402
체육,학교/교육기관,경기도 부천시,459
체육,학교/교육기관,경기도 광명시,192
체육,학교/교육기관,경기도 평택시,469
체육,학교/교육기관,경기도 동두천시,90
체육,학교/교육기관,경기도 안산시,519
체육,학교/교육기관,경기도 고양시,764
체육,학교/교육기관,경기도 과천시,33
체육,학교/교육기관,경기도 구리시,145
체육,학교/교육기관,경기도 남양주시,512
체육,학교/교육기관,경기도 오산시,210
체육,학교/교육기관,경기도 시흥시,367
체육,학교/교육기관,경기도 군포시,209
체육,학교/교육기관,경기도 의왕시,112
체육,학교/교육기관,경기도 하남시,196
체육,학교/교육기관,경기도 용인시,827
체육,학교/교육기관,경기도 파주시,101
체육,학교/교육기관,경기도 이천시,198
체육,학교/교육기관,경기도 안성시,182
체육,학교/교육기관,경기도 김포시,276
체육,학교/교육기관,경기도 화성시,729
체육,학교/교육기관,경기도 광주시,221
체육,학교/교육기관,경기도 양주시,206
체육,학교/교육기관,경기도 포천시,157
체육,학교/교육기관,경기도 여주시,113
체육,학교/교육기관,경기도 연천군,18
체육,학교/교육기관,경기도 가평군,66
체육,학교/교육기관,경기도 양평군,119
체육,학교/교육기관,강원도 춘천시,308
체육,학교/교육기관,강원도 원주시,381
체육,학교/교육기관,강원도 강릉시,254
체육,학교/교육기관,강원도 동해시,100
체육,학교/교육기관,강원도 태백시,65
체육,학교/교육기관,강원도 속초시,71
체육,학교/교육기관,강원도 삼척시,108
체육,학교/교육기관,강원도 홍천군,113
체육,학교/교육기관,강원도 횡성군,91
체육,학교/교육기관,강원도 영월군,79
체육,학교/교육기관,강원도 평창군,78
체육,학교/교육기관,강원도 정선군,70
체육,학교/교육기관,강원도 철원군,10
체육,학교/교육기관,강원도 화천군,42
체육,학교/교육기관,강원도 양구군,37
체육,학교/교육기관,강원도 인제군,66
체육,학교/교육기관,강원도 고성군,28
체육,학교/교육기관,강원도 양양군,54
체육,학교/교육기관,충청북도 청주시,822
체육,학교/교육기관,충청북도 충주시,253
체육,학교/교육기관,충청북도 제천시,146
체육,학교/교육기관,충청북도 보은군,61
체육,학교/교육기관,충청북도 옥천군,64
체육,학교/교육기관,충청북도 영동군,72
체육,학교/교육기관,충청북도 증평군,34
체육,학교/교육기관,충청북도 진천군,85
체육,학교/교육기관,충청북도 괴산군,55
체육,학교/교육기관,충청북도 음성군,122
체육,학교/교육기관,충청북도 단양군,54
체육,학교/교육기관,충청남도 천안시,619
체육,학교/교육기관,충청남도 공주시,186
체육,학교/교육기관,충청남도 보령시,159
체육,학교/교육기관,충청남도 아산시,323
체육,학교/교육기관,충청남도 서산시,210
체육,학교/교육기관,충청남도 논산시,194
체육,학교/교육기관,충청남도 계룡시,42
체육,학교/교육기관,충청남도 당진시,188
체육,학교/교육기관,충청남도 금산군,99
체육,학교/교육기관,충청남도 부여군,122
체육,학교/교육기관,충청남도 서천군,95
체육,학교/교육기관,충청남도 청양군,64
체육,학교/교육기관,충청남도 홍성군,137
체육,학교/교육기관,충청남도 예산군,122
체육,학교/교육기관,충청남도 태안군,110
체육,학교/교육기관,전라북도 전주시,765
체육,학교/교육기관,전라북도 군산시,372
체육,학교/교육기관,전라북도 익산시,414
체육,학교/교육기관,전라북도 정읍시,197
체육,학교/교육기관,전라북도 남원시,159
체육,학교/교육기관,전라북도 김제시,180
체육,학교/교육기관,전라북도 완주군,174
체육,학교/교육기관,전라북도 진안군,67
체육,학교/교육기관,전라북도 무주군,56
체육,학교/교육기관,전라북도 장수군,53
체육,학교/교육기관,전라북도 임실군,74
체육,학교/교육기관,전라북도 순창군,65
체육,학교/교육기관,전라북도 고창군,112
체육,학교/교육기관,전라북도 부안군,115
체육,학교/교육기관,전라남도 목포시,268
체육,학교/교육기관,전라남도 여수시,374
체육,학교/교육기관,전라남도 순천시,352
체육,학교/교육기관,전라남도 나주시,167
체육,학교/교육기관,전라남도 광양시,201
체육,학교/교육기관,전라남도 담양군,71
체육,학교/교육기관,전라남도 곡성군,43
체육,학교/교육기관,전라남도 구례군,52
체육,학교/교육기관,전라남도 고흥군,123
체육,학교/교육기관,전라남도 보성군,100
체육,학교/교육기관,전라남도 화순군,102
체육,학교/교육기관,전라남도 장흥군,74
체육,학교/교육기관,전라남도 강진군,73
체육,학교/교육기관,전라남도 해남군,107
체육,학교/교육기관,전라남도 영암군,97
체육,학교/교육기관,전라남도 무안군,134
체육,학교/교육기관,전라남도 함평군,58
체육,학교/교육기관,전라남도 영광군,89
체육,학교/교육기관,전라남도 장성군,68
체육,학교/교육기관,전라남도 완도군,130
체육,학교/교육기관,전라남도 진도군,75
체육,학교/교육기관,전라남도 신안군,119
체육,학교/교육기관,경상북도 포항시,567
체육,학교/교육기관,경상북도 경주시,347
체육,학교/교육기관,경상북도 김천시,186
체육,학교/교육기관,경상북도 안동시,224
체육,학교/교육기관,경상북도 구미시,485
체육,학교/교육기관,경상북도 영주시,137
체육,학교/교육기관,경상북도 영천시,132
체육,학교/교육기관,경상북도 상주시,176
체육,학교/교육기관,경상북도 문경시,106
체육,학교/교육기관,경상북도 경산시,304
체육,학교/교육기관,경상북도 군위군,46
체육,학교/교육기관,경상북도 의성군,98
체육,학교/교육기관,경상북도 청송군,49
체육,학교/교육기관,경상북도 영양군,34
체육,학교/교육기관,경상북도 영덕군,61
체육,학교/교육기관,경상북도 청도군,65
체육,학교/교육기관,경상북도 고령군,47
체육,학교/교육기관,경상북도 성주군,73
체육,학교/교육기관,경상북도 칠곡군,147
체육,학교/교육기관,경상북도 예천군,81
체육,학교/교육기관,경상북도 봉화군,74
체육,학교/교육기관,경상북도 울진군,83
체육,학교/교육기관,경상북도 울릉군,20
체육,학교/교육기관,경상남도 창원시,1061
체육,학교/교육기관,경상남도 진주시,375
체육,학교/교육기관,경상남도 통영시,156
체육,학교/교육기관,경상남도 사천시,122
체육,학교/교육기관,경상남도 김해시,566
체육,학교/교육기관,경상남도 밀양시,116
체육,학교/교육기관,경상남도 거제시,268
체육,학교/교육기관,경상남도 양산시,298
체육,학교/교육기관,경상남도 의령군,60
체육,학교/교육기관,경상남도 함안군,93
체육,학교/교육기관,경상남도 창녕군,108
체육,학교/교육기관,경상남도 고성군,93
체육,학교/교육기관,경상남도 남해군,77
체육,학교/교육기관,경상남도 하동군,92
