"통계분류(1)",통계분류(2),2016,2016,2016,2016,2016,2016,2016,2016,2018,2018,2018,2018,2018,2018,2018,2018,2019,2019,2019,2019,2019,2019,2019,2019,2020,2020,2020,2020,2020,2020,2020,2020,2021,2021,2021,2021,2021,2021,2021,2021,2022,2022,2022,2022,2022,2022,2022,2022
"통계분류(1)",통계분류(2),표본수,3만원 미만,3~5만원,5~7만원,7~9만원,9-15만원,15만원이상,평균,표본수,3만원 미만,3~5만원,5~7만원,7~9만원,9-15만원,15만원이상,평균,표본수,3만원 미만,3~5만원,5~7만원,7~9만원,9-15만원,15만원이상,평균,표본수,3만원 미만,3~5만원,5~7만원,7~9만원,9-15만원,15만원이상,평균,표본수,3만원 미만,3~5만원,5~7만원,7~9만원,9-15만원,15만원이상,평균,표본수,3만원 미만,3~5만원,5~7만원,7~9만원,9-15만원,15만원이상,평균
"17개 시도별",충북,512,2.9,5.2,19,9.6,36.5,26.9,116,501,4.7,12.2,22.9,7.3,24.1,28.9,118.1,475,7,4.7,14.1,5.5,15.1,53.5,189,321,4.3,8.7,13.2,0.5,22.1,51.3,213,480,8.2,4.3,13.2,0.2,20.5,53.6,202,482,2,0.8,5.4,-,23.7,68,269
"17개 시도별",충남,590,2.4,3.3,20.1,8.8,29.5,35.8,125,589,5.2,11.7,25.7,6.6,15.3,35.4,136,554,6.8,7.6,15.5,3.4,20.4,46.3,163,430,9.3,10.4,19,0.3,25.3,35.8,153,562,5.9,4.7,13.7,1,17,57.8,212,558,3.2,1.9,8.5,6.5,17.9,62,233
"17개 시도별",전북,551,0.8,6,11.8,0.9,16,64.4,226,560,3.5,4.1,8.5,2.5,18.8,62.6,198.6,496,4.8,3.7,11.6,0.6,18.2,61.1,254,375,7.1,6.7,18.6,3.7,17.2,46.6,165,511,5.2,4.9,15.7,3,19.2,51.9,179,523,10.2,3.7,15.4,0.7,20.6,49.3,177
"17개 시도별",전남,532,1.4,4.1,10.8,1,16.1,66.5,248,547,3.3,5.4,12.3,1.6,16.5,61,210.2,500,9,4.6,12.5,1.2,11.7,61,228,360,3.4,5.1,13.7,1.1,25.5,51.2,199,506,9.5,9.1,15.5,2,23,41,170,515,2.9,1.7,12.3,1.2,24.2,57.7,206
"17개 시도별",경북,669,3.4,3.8,10.9,1.7,17.3,62.8,274,666,5.3,5.3,11.9,2.6,17.5,57.4,192.8,611,13.4,11.1,15.1,0.4,16.6,43.5,181,557,7.3,9.1,12.4,1.3,23.3,46.6,168,623,6.5,8.3,16.2,0.8,25.2,43.1,172,620,2.6,2.2,8.6,0.5,21.6,64.6,218
"17개 시도별",경남,719,8,2.8,10.1,2.4,23.8,52.9,177,713,1.6,1.1,7.6,4.9,26.8,58,165.8,682,4.1,2.9,12.1,1.6,15.8,63.4,231,660,2.7,3.6,8,2,14.2,69.6,263,681,3.8,3.7,10,2.3,16.6,63.6,246,678,4.4,2.8,8.1,0.6,11.2,72.9,294
"17개 시도별",제주,300,1.7,4.6,10.5,1.7,19,62.4,248,308,3.4,4.7,8.4,2.9,18.3,62.3,247.2,302,9.6,2,18.2,5.9,22.1,42.2,144,120,0.6,1.9,3.1,0.3,8.2,86,290,302,4.9,2.6,8.5,1.1,7,75.8,207,300,1.8,6.4,10.4,2.2,20.6,58.6,212
"장애여부별",장애등록,-,-,-,-,-,-,-,-,124,5.9,15,14.6,2.5,19.1,42.8,142.3,151,12.1,11.4,19.2,4.2,24.4,28.8,138,225,15.9,8.1,18.9,0.9,25.8,30.5,133,218,12.8,11.9,19.9,1.8,22.4,31.2,132,151,6,8.8,20.2,0.7,27.4,36.8,149
"장애여부별",미등록,-,-,-,-,-,-,-,-,160,5.5,5.8,7.2,2,22.9,56.7,175.9,55,15.5,11.5,27.7,3,24.7,17.6,106,233,7.5,6.7,12.5,0.5,19.7,53.1,184,110,9,7.8,15.9,0.7,22.5,44.1,161,58,14.7,3.6,17.6,3.3,33.4,27.4,115
"장애여부별",해당사항없음,-,-,-,-,-,-,-,-,10214,2.3,3.7,11.7,4.2,20.9,57.1,192.9,9854,5,5,12.6,1.7,19,56.7,212,9630,4.1,5.4,13,1.9,21.9,53.8,204,9721,5.2,5,14.7,1.9,21.2,52,199,9837,3.7,3.1,9.5,1.5,17.7,64.5,241
